"x","y","z"
-105.95,40.75,3075
-105.933333333333,40.75,2964
-105.916666666667,40.75,2905
-105.9,40.75,2743
-105.883333333333,40.75,2572
-105.866666666667,40.75,2675
-105.85,40.75,2846
-105.833333333333,40.75,2965
-105.816666666667,40.75,2991
-105.8,40.75,3033
-105.783333333333,40.75,3045
-105.766666666667,40.75,3002
-105.75,40.75,3128
-105.733333333333,40.75,3082
-105.716666666667,40.75,3105
-105.7,40.75,3189
-105.683333333333,40.75,3156
-105.666666666667,40.75,2987
-105.65,40.75,2831
-105.633333333333,40.75,2737
-105.616666666667,40.75,2691
-105.6,40.75,2676
-105.583333333333,40.75,2597
-105.566666666667,40.75,2525
-105.55,40.75,2453
-105.533333333333,40.75,2423
-105.516666666667,40.75,2403
-105.5,40.75,2376
-105.483333333333,40.75,2353
-105.466666666667,40.75,2306
-105.45,40.75,2331
-105.433333333333,40.75,2315
-105.416666666667,40.75,2251
-105.4,40.75,2223
-105.383333333333,40.75,2157
-105.366666666667,40.75,2086
-105.35,40.75,2043
-105.333333333333,40.75,2016
-105.316666666667,40.75,2009
-105.3,40.75,2069
-105.283333333333,40.75,2101
-105.266666666667,40.75,1959
-105.25,40.75,1899
-105.233333333333,40.75,1785
-105.216666666667,40.75,1894
-105.2,40.75,1873
-105.183333333333,40.75,1771
-105.166666666667,40.75,1734
-105.15,40.75,1756
-105.133333333333,40.75,1647
-105.116666666667,40.75,1631
-105.1,40.75,1631
-105.083333333333,40.75,1636
-105.066666666667,40.75,1631
-105.05,40.75,1629
-105.033333333333,40.75,1626
-105.016666666667,40.75,1624
-105,40.75,1625
-104.983333333333,40.75,1627
-104.966666666667,40.75,1628
-104.95,40.75,1638
-108.8,40.7333333333333,1788
-108.783333333333,40.7333333333333,1767
-108.766666666667,40.7333333333333,1772
-108.75,40.7333333333333,1791
-108.733333333333,40.7333333333333,1778
-108.716666666667,40.7333333333333,1852
-108.7,40.7333333333333,1875
-108.683333333333,40.7333333333333,1911
-108.666666666667,40.7333333333333,1975
-108.65,40.7333333333333,2041
-108.633333333333,40.7333333333333,2101
-108.616666666667,40.7333333333333,2146
-108.6,40.7333333333333,2206
-108.583333333333,40.7333333333333,2182
-108.566666666667,40.7333333333333,2128
-108.55,40.7333333333333,2029
-108.533333333333,40.7333333333333,1982
-108.516666666667,40.7333333333333,1952
-108.5,40.7333333333333,1932
-108.483333333333,40.7333333333333,1920
-108.466666666667,40.7333333333333,1899
-108.45,40.7333333333333,1884
-108.433333333333,40.7333333333333,1880
-108.416666666667,40.7333333333333,1867
-108.4,40.7333333333333,1858
-108.383333333333,40.7333333333333,1869
-108.366666666667,40.7333333333333,1862
-108.35,40.7333333333333,1887
-108.333333333333,40.7333333333333,1888
-108.316666666667,40.7333333333333,1919
-108.3,40.7333333333333,1955
-108.283333333333,40.7333333333333,1965
-108.266666666667,40.7333333333333,2016
-108.25,40.7333333333333,2036
-108.233333333333,40.7333333333333,2043
-108.216666666667,40.7333333333333,1911
-108.2,40.7333333333333,1795
-108.183333333333,40.7333333333333,1792
-108.166666666667,40.7333333333333,1823
-108.15,40.7333333333333,1854
-108.133333333333,40.7333333333333,1879
-108.116666666667,40.7333333333333,1908
-108.1,40.7333333333333,1914
-108.083333333333,40.7333333333333,1918
-108.066666666667,40.7333333333333,1940
-108.05,40.7333333333333,1964
-108.033333333333,40.7333333333333,1979
-108.016666666667,40.7333333333333,2014
-108,40.7333333333333,2054
-107.983333333333,40.7333333333333,2083
-107.966666666667,40.7333333333333,2104
-107.95,40.7333333333333,2112
-107.933333333333,40.7333333333333,2116
-107.916666666667,40.7333333333333,2130
-107.9,40.7333333333333,2121
-107.883333333333,40.7333333333333,2122
-107.866666666667,40.7333333333333,2140
-107.85,40.7333333333333,2162
-107.833333333333,40.7333333333333,2189
-107.816666666667,40.7333333333333,2180
-107.8,40.7333333333333,2143
-107.783333333333,40.7333333333333,2125
-107.766666666667,40.7333333333333,2164
-107.75,40.7333333333333,2170
-107.733333333333,40.7333333333333,2182
-107.716666666667,40.7333333333333,2191
-107.7,40.7333333333333,2185
-107.683333333333,40.7333333333333,2172
-107.666666666667,40.7333333333333,2171
-107.65,40.7333333333333,2160
-107.633333333333,40.7333333333333,2138
-107.616666666667,40.7333333333333,2114
-107.6,40.7333333333333,2101
-107.583333333333,40.7333333333333,2061
-107.566666666667,40.7333333333333,2034
-107.55,40.7333333333333,2014
-107.533333333333,40.7333333333333,2016
-107.516666666667,40.7333333333333,2134
-107.5,40.7333333333333,2196
-107.483333333333,40.7333333333333,2335
-107.466666666667,40.7333333333333,2352
-107.45,40.7333333333333,2339
-107.433333333333,40.7333333333333,2374
-107.416666666667,40.7333333333333,2287
-107.4,40.7333333333333,2381
-107.383333333333,40.7333333333333,2531
-107.366666666667,40.7333333333333,2614
-107.35,40.7333333333333,2605
-107.333333333333,40.7333333333333,2682
-107.316666666667,40.7333333333333,2652
-107.3,40.7333333333333,2507
-107.283333333333,40.7333333333333,2415
-107.266666666667,40.7333333333333,2441
-107.25,40.7333333333333,2634
-107.233333333333,40.7333333333333,2562
-107.216666666667,40.7333333333333,2511
-107.2,40.7333333333333,2462
-107.183333333333,40.7333333333333,2457
-107.166666666667,40.7333333333333,2412
-107.15,40.7333333333333,2416
-107.133333333333,40.7333333333333,2437
-107.116666666667,40.7333333333333,2472
-107.1,40.7333333333333,2603
-107.083333333333,40.7333333333333,2643
-107.066666666667,40.7333333333333,2714
-107.05,40.7333333333333,2811
-107.033333333333,40.7333333333333,2825
-107.016666666667,40.7333333333333,2673
-107,40.7333333333333,2566
-106.983333333333,40.7333333333333,2567
-106.966666666667,40.7333333333333,2402
-106.95,40.7333333333333,2317
-106.933333333333,40.7333333333333,2343
-106.916666666667,40.7333333333333,2352
-106.9,40.7333333333333,2374
-106.883333333333,40.7333333333333,2357
-106.866666666667,40.7333333333333,2377
-106.85,40.7333333333333,2444
-106.833333333333,40.7333333333333,2486
-106.816666666667,40.7333333333333,2585
-106.8,40.7333333333333,2586
-106.783333333333,40.7333333333333,2599
-106.766666666667,40.7333333333333,2720
-106.75,40.7333333333333,2941
-106.733333333333,40.7333333333333,2865
-106.716666666667,40.7333333333333,2897
-106.7,40.7333333333333,3112
-106.683333333333,40.7333333333333,3277
-106.666666666667,40.7333333333333,3307
-106.65,40.7333333333333,3243
-106.633333333333,40.7333333333333,3187
-106.616666666667,40.7333333333333,3143
-106.6,40.7333333333333,2965
-106.583333333333,40.7333333333333,2785
-106.566666666667,40.7333333333333,2685
-106.55,40.7333333333333,2607
-106.533333333333,40.7333333333333,2561
-106.516666666667,40.7333333333333,2520
-106.5,40.7333333333333,2503
-106.483333333333,40.7333333333333,2496
-106.466666666667,40.7333333333333,2489
-106.45,40.7333333333333,2478
-106.433333333333,40.7333333333333,2460
-106.416666666667,40.7333333333333,2447
-106.4,40.7333333333333,2435
-106.383333333333,40.7333333333333,2474
-106.366666666667,40.7333333333333,2495
-106.35,40.7333333333333,2468
-106.333333333333,40.7333333333333,2460
-106.316666666667,40.7333333333333,2457
-106.3,40.7333333333333,2455
-106.283333333333,40.7333333333333,2462
-106.266666666667,40.7333333333333,2466
-106.25,40.7333333333333,2475
-106.233333333333,40.7333333333333,2489
-106.216666666667,40.7333333333333,2498
-106.2,40.7333333333333,2533
-106.183333333333,40.7333333333333,2544
-106.166666666667,40.7333333333333,2532
-106.15,40.7333333333333,2528
-106.133333333333,40.7333333333333,2532
-106.116666666667,40.7333333333333,2491
-106.1,40.7333333333333,2489
-106.083333333333,40.7333333333333,2475
-106.066666666667,40.7333333333333,2515
-106.05,40.7333333333333,2584
-106.033333333333,40.7333333333333,2744
-106.016666666667,40.7333333333333,3023
-106,40.7333333333333,3243
-105.983333333333,40.7333333333333,3162
-105.966666666667,40.7333333333333,3178
-105.95,40.7333333333333,3169
-105.933333333333,40.7333333333333,3087
-105.916666666667,40.7333333333333,2992
-105.9,40.7333333333333,2891
-105.883333333333,40.7333333333333,2683
-105.866666666667,40.7333333333333,2631
-105.85,40.7333333333333,2930
-105.833333333333,40.7333333333333,3034
-105.816666666667,40.7333333333333,3083
-105.8,40.7333333333333,3056
-105.783333333333,40.7333333333333,3029
-105.766666666667,40.7333333333333,2913
-105.75,40.7333333333333,2896
-105.733333333333,40.7333333333333,2897
-105.716666666667,40.7333333333333,2922
-105.7,40.7333333333333,3039
-105.683333333333,40.7333333333333,3040
-105.666666666667,40.7333333333333,2886
-105.65,40.7333333333333,2769
-105.633333333333,40.7333333333333,2741
-105.616666666667,40.7333333333333,2721
-105.6,40.7333333333333,2642
-105.583333333333,40.7333333333333,2556
-105.566666666667,40.7333333333333,2563
-105.55,40.7333333333333,2464
-105.533333333333,40.7333333333333,2404
-105.516666666667,40.7333333333333,2376
-105.5,40.7333333333333,2359
-105.483333333333,40.7333333333333,2299
-105.466666666667,40.7333333333333,2286
-105.45,40.7333333333333,2300
-105.433333333333,40.7333333333333,2327
-105.416666666667,40.7333333333333,2258
-105.4,40.7333333333333,2168
-105.383333333333,40.7333333333333,2127
-105.366666666667,40.7333333333333,2120
-105.35,40.7333333333333,2070
-105.333333333333,40.7333333333333,2012
-105.316666666667,40.7333333333333,1960
-105.3,40.7333333333333,2140
-105.283333333333,40.7333333333333,2038
-105.266666666667,40.7333333333333,1971
-105.25,40.7333333333333,1861
-105.233333333333,40.7333333333333,1785
-105.216666666667,40.7333333333333,1918
-105.2,40.7333333333333,1919
-105.183333333333,40.7333333333333,1745
-105.166666666667,40.7333333333333,1730
-105.15,40.7333333333333,1690
-105.133333333333,40.7333333333333,1632
-105.116666666667,40.7333333333333,1615
-105.1,40.7333333333333,1613
-105.083333333333,40.7333333333333,1620
-105.066666666667,40.7333333333333,1611
-105.05,40.7333333333333,1613
-105.033333333333,40.7333333333333,1612
-105.016666666667,40.7333333333333,1608
-105,40.7333333333333,1610
-104.983333333333,40.7333333333333,1612
-104.966666666667,40.7333333333333,1612
-104.95,40.7333333333333,1623
-108.8,40.7166666666667,1751
-108.783333333333,40.7166666666667,1757
-108.766666666667,40.7166666666667,1760
-108.75,40.7166666666667,1754
-108.733333333333,40.7166666666667,1785
-108.716666666667,40.7166666666667,1824
-108.7,40.7166666666667,1871
-108.683333333333,40.7166666666667,1902
-108.666666666667,40.7166666666667,1943
-108.65,40.7166666666667,1977
-108.633333333333,40.7166666666667,1993
-108.616666666667,40.7166666666667,2050
-108.6,40.7166666666667,2113
-108.583333333333,40.7166666666667,2178
-108.566666666667,40.7166666666667,2205
-108.55,40.7166666666667,2163
-108.533333333333,40.7166666666667,2062
-108.516666666667,40.7166666666667,1996
-108.5,40.7166666666667,1959
-108.483333333333,40.7166666666667,1922
-108.466666666667,40.7166666666667,1899
-108.45,40.7166666666667,1885
-108.433333333333,40.7166666666667,1882
-108.416666666667,40.7166666666667,1878
-108.4,40.7166666666667,1864
-108.383333333333,40.7166666666667,1842
-108.366666666667,40.7166666666667,1856
-108.35,40.7166666666667,1862
-108.333333333333,40.7166666666667,1884
-108.316666666667,40.7166666666667,1920
-108.3,40.7166666666667,1922
-108.283333333333,40.7166666666667,1960
-108.266666666667,40.7166666666667,1971
-108.25,40.7166666666667,1988
-108.233333333333,40.7166666666667,1921
-108.216666666667,40.7166666666667,1822
-108.2,40.7166666666667,1791
-108.183333333333,40.7166666666667,1825
-108.166666666667,40.7166666666667,1851
-108.15,40.7166666666667,1859
-108.133333333333,40.7166666666667,1888
-108.116666666667,40.7166666666667,1915
-108.1,40.7166666666667,1940
-108.083333333333,40.7166666666667,1955
-108.066666666667,40.7166666666667,1977
-108.05,40.7166666666667,2000
-108.033333333333,40.7166666666667,2012
-108.016666666667,40.7166666666667,2032
-108,40.7166666666667,2061
-107.983333333333,40.7166666666667,2092
-107.966666666667,40.7166666666667,2104
-107.95,40.7166666666667,2115
-107.933333333333,40.7166666666667,2090
-107.916666666667,40.7166666666667,2073
-107.9,40.7166666666667,2095
-107.883333333333,40.7166666666667,2130
-107.866666666667,40.7166666666667,2165
-107.85,40.7166666666667,2169
-107.833333333333,40.7166666666667,2158
-107.816666666667,40.7166666666667,2140
-107.8,40.7166666666667,2108
-107.783333333333,40.7166666666667,2095
-107.766666666667,40.7166666666667,2120
-107.75,40.7166666666667,2137
-107.733333333333,40.7166666666667,2159
-107.716666666667,40.7166666666667,2183
-107.7,40.7166666666667,2203
-107.683333333333,40.7166666666667,2190
-107.666666666667,40.7166666666667,2157
-107.65,40.7166666666667,2127
-107.633333333333,40.7166666666667,2106
-107.616666666667,40.7166666666667,2075
-107.6,40.7166666666667,2063
-107.583333333333,40.7166666666667,2060
-107.566666666667,40.7166666666667,2042
-107.55,40.7166666666667,2030
-107.533333333333,40.7166666666667,2005
-107.516666666667,40.7166666666667,2017
-107.5,40.7166666666667,2104
-107.483333333333,40.7166666666667,2191
-107.466666666667,40.7166666666667,2246
-107.45,40.7166666666667,2237
-107.433333333333,40.7166666666667,2254
-107.416666666667,40.7166666666667,2178
-107.4,40.7166666666667,2343
-107.383333333333,40.7166666666667,2479
-107.366666666667,40.7166666666667,2389
-107.35,40.7166666666667,2438
-107.333333333333,40.7166666666667,2496
-107.316666666667,40.7166666666667,2611
-107.3,40.7166666666667,2506
-107.283333333333,40.7166666666667,2339
-107.266666666667,40.7166666666667,2425
-107.25,40.7166666666667,2466
-107.233333333333,40.7166666666667,2395
-107.216666666667,40.7166666666667,2357
-107.2,40.7166666666667,2456
-107.183333333333,40.7166666666667,2525
-107.166666666667,40.7166666666667,2548
-107.15,40.7166666666667,2557
-107.133333333333,40.7166666666667,2519
-107.116666666667,40.7166666666667,2489
-107.1,40.7166666666667,2551
-107.083333333333,40.7166666666667,2659
-107.066666666667,40.7166666666667,2661
-107.05,40.7166666666667,2668
-107.033333333333,40.7166666666667,2625
-107.016666666667,40.7166666666667,2691
-107,40.7166666666667,2536
-106.983333333333,40.7166666666667,2408
-106.966666666667,40.7166666666667,2341
-106.95,40.7166666666667,2271
-106.933333333333,40.7166666666667,2237
-106.916666666667,40.7166666666667,2237
-106.9,40.7166666666667,2299
-106.883333333333,40.7166666666667,2438
-106.866666666667,40.7166666666667,2487
-106.85,40.7166666666667,2492
-106.833333333333,40.7166666666667,2539
-106.816666666667,40.7166666666667,2678
-106.8,40.7166666666667,2798
-106.783333333333,40.7166666666667,2811
-106.766666666667,40.7166666666667,2948
-106.75,40.7166666666667,2929
-106.733333333333,40.7166666666667,3112
-106.716666666667,40.7166666666667,2867
-106.7,40.7166666666667,3055
-106.683333333333,40.7166666666667,3226
-106.666666666667,40.7166666666667,3270
-106.65,40.7166666666667,3209
-106.633333333333,40.7166666666667,3084
-106.616666666667,40.7166666666667,2902
-106.6,40.7166666666667,2755
-106.583333333333,40.7166666666667,2635
-106.566666666667,40.7166666666667,2613
-106.55,40.7166666666667,2575
-106.533333333333,40.7166666666667,2551
-106.516666666667,40.7166666666667,2535
-106.5,40.7166666666667,2527
-106.483333333333,40.7166666666667,2607
-106.466666666667,40.7166666666667,2501
-106.45,40.7166666666667,2483
-106.433333333333,40.7166666666667,2459
-106.416666666667,40.7166666666667,2441
-106.4,40.7166666666667,2451
-106.383333333333,40.7166666666667,2489
-106.366666666667,40.7166666666667,2488
-106.35,40.7166666666667,2479
-106.333333333333,40.7166666666667,2474
-106.316666666667,40.7166666666667,2468
-106.3,40.7166666666667,2464
-106.283333333333,40.7166666666667,2468
-106.266666666667,40.7166666666667,2479
-106.25,40.7166666666667,2481
-106.233333333333,40.7166666666667,2484
-106.216666666667,40.7166666666667,2494
-106.2,40.7166666666667,2503
-106.183333333333,40.7166666666667,2518
-106.166666666667,40.7166666666667,2540
-106.15,40.7166666666667,2561
-106.133333333333,40.7166666666667,2525
-106.116666666667,40.7166666666667,2512
-106.1,40.7166666666667,2494
-106.083333333333,40.7166666666667,2476
-106.066666666667,40.7166666666667,2522
-106.05,40.7166666666667,2592
-106.033333333333,40.7166666666667,2639
-106.016666666667,40.7166666666667,2743
-106,40.7166666666667,3071
-105.983333333333,40.7166666666667,3309
-105.966666666667,40.7166666666667,3223
-105.95,40.7166666666667,3210
-105.933333333333,40.7166666666667,3145
-105.916666666667,40.7166666666667,3063
-105.9,40.7166666666667,3049
-105.883333333333,40.7166666666667,2888
-105.866666666667,40.7166666666667,2613
-105.85,40.7166666666667,2935
-105.833333333333,40.7166666666667,3057
-105.816666666667,40.7166666666667,3079
-105.8,40.7166666666667,3024
-105.783333333333,40.7166666666667,2969
-105.766666666667,40.7166666666667,2919
-105.75,40.7166666666667,2681
-105.733333333333,40.7166666666667,2515
-105.716666666667,40.7166666666667,2711
-105.7,40.7166666666667,2802
-105.683333333333,40.7166666666667,2859
-105.666666666667,40.7166666666667,2826
-105.65,40.7166666666667,2700
-105.633333333333,40.7166666666667,2634
-105.616666666667,40.7166666666667,2574
-105.6,40.7166666666667,2464
-105.583333333333,40.7166666666667,2474
-105.566666666667,40.7166666666667,2538
-105.55,40.7166666666667,2503
-105.533333333333,40.7166666666667,2489
-105.516666666667,40.7166666666667,2456
-105.5,40.7166666666667,2447
-105.483333333333,40.7166666666667,2411
-105.466666666667,40.7166666666667,2364
-105.45,40.7166666666667,2272
-105.433333333333,40.7166666666667,2217
-105.416666666667,40.7166666666667,2255
-105.4,40.7166666666667,2192
-105.383333333333,40.7166666666667,2147
-105.366666666667,40.7166666666667,2122
-105.35,40.7166666666667,2142
-105.333333333333,40.7166666666667,2071
-105.316666666667,40.7166666666667,1943
-105.3,40.7166666666667,2122
-105.283333333333,40.7166666666667,2072
-105.266666666667,40.7166666666667,1952
-105.25,40.7166666666667,1795
-105.233333333333,40.7166666666667,1730
-105.216666666667,40.7166666666667,1943
-105.2,40.7166666666667,1859
-105.183333333333,40.7166666666667,1722
-105.166666666667,40.7166666666667,1724
-105.15,40.7166666666667,1639
-105.133333333333,40.7166666666667,1608
-105.116666666667,40.7166666666667,1601
